b0,b1,b2,b3,b4,b5,b6,b7,b8
1510784109,77,636,77,1084,77,222340,85,77
1510784410,77,637,77,844,77,221638,85,77
1510784710,76,614,76,774,76,223952,85,76
1510785010,76,756,76,538,76,224842,85,76
1510785311,76,566,76,398,76,224980,85,76
1510785611,77,910,77,631,77,227584,85,76
1510785912,76,597,76,684,76,227637,85,76
1510786210,76,461,76,1928,76,228308,85,76
1510786511,76,1552,76,791,76,227102,85,76
1510786809,76,298,76,1153,76,230107,85,76
1510787110,76,661,76,334,76,229508,84,76
1510787410,77,1031,77,679,77,231684,84,76
1510787710,76,348,76,753,76,232372,84,76
1510788010,77,393,77,2638,77,231986,84,76
1510788310,77,823,77,1218,77,231254,84,76
1510788610,77,426,77,755,77,231521,84,76
1510788910,76,447,76,472,76,232242,84,76
1510789210,77,556,77,974,77,232328,84,76
1510789509,76,520,76,811,76,232230,83,76
1510789809,76,333,76,669,76,232160,83,76
1510790110,77,618,77,1515,77,230484,83,76
1510790410,76,751,77,961,76,228583,83,76
1510790710,76,455,76,892,76,226854,83,76
1510791011,76,516,76,1440,76,226238,83,76
1510791310,76,607,76,973,76,225289,83,76
1510791609,76,445,76,1193,76,221975,83,76
1510791912,76,708,76,852,76,221730,83,76
1510792209,76,442,76,519,76,221107,83,76
1510792512,76,651,76,427,76,221596,83,76
1510792811,75,676,75,827,75,221514,83,75
1510793110,76,542,76,675,76,220308,83,75
1510793410,76,783,76,516,76,220344,83,75
1510793709,76,363,76,573,76,216027,83,75
1510794011,76,1036,76,824,76,206047,83,75
1510794310,76,969,76,1110,76,205324,83,75
1510794610,76,487,76,1148,76,203142,83,75
1510794909,76,466,76,582,76,200531,83,75
1510795210,76,1089,76,421,76,200107,83,75
1510795511,76,983,76,660,76,197465,83,75
1510795810,76,797,76,636,76,195817,83,75
1510796110,76,752,76,883,76,197564,83,75
1510796410,76,950,76,778,76,198797,83,75
1510796710,76,930,76,714,76,199028,83,75
1510797010,76,889,76,821,76,198622,83,75
1510797310,76,320,76,711,76,198239,83,75
1510797610,76,503,76,306,76,197812,83,75
1510797911,76,319,76,921,76,195457,83,75
1510798212,76,319,76,943,76,196550,83,75
1510798510,76,242,76,254,76,196558,83,75
1510798810,76,189,76,972,76,195382,83,75
1510799109,76,315,76,388,76,195518,83,75
1510799410,76,214,76,987,76,195000,83,75
1510799710,76,388,76,760,76,194849,83,75
1510800009,76,483,76,577,76,194265,83,75
1510800312,76,403,76,546,76,194465,83,75
1510800610,76,501,76,442,76,192963,83,75
1510800911,76,353,76,622,76,190530,83,75
1510801210,76,339,76,567,76,191846,83,75
1510801511,76,870,76,892,76,191872,83,75
1510801810,76,667,76,617,76,192276,83,75
1510802110,76,346,76,965,76,192191,83,75
1510802411,76,559,76,749,76,192197,83,75
1510802709,76,549,76,622,76,192218,83,75
1510803010,76,588,76,1109,76,191987,83,75
1510803311,76,435,76,1172,76,191874,83,75
1510803609,76,379,76,505,76,189244,83,75
1510803912,76,392,76,406,76,187027,83,75
1510804209,76,428,76,799,76,186159,83,75
1510804509,76,798,76,723,76,185284,83,75
1510804809,76,559,76,530,76,185192,83,75
1510805110,76,904,76,219,76,186037,83,75
1510805409,76,754,76,666,76,186627,83,75
1510805709,76,404,76,1014,76,186883,83,75
1510806010,76,672,76,1088,76,187916,83,75
1510806310,76,439,76,1104,76,187632,83,75
1510806611,76,367,77,1234,76,186873,83,75
1510806910,77,671,77,1591,77,182488,83,75
1510807210,77,778,77,536,77,181964,83,75
1510807509,77,437,77,976,77,181839,83,75
1510807810,0,-1,0,-1,0,-1,0,0
1510808112,77,544,77,788,77,181519,83,75
1510808410,77,309,77,570,77,181388,83,75
1510808709,77,578,77,559,77,181218,83,75
1510809010,77,594,78,502,78,184320,83,75
1510809311,78,618,78,431,78,184914,83,75
1510809610,77,427,77,454,77,185286,83,75
1510809910,77,644,77,601,77,185314,83,75
1510810210,77,307,77,353,77,185192,83,75
1510810509,77,405,77,624,77,185117,83,75
1510810810,77,491,77,604,77,185040,83,75
1510811112,77,507,77,601,77,185041,83,75
1510811410,77,432,77,743,77,185512,83,75
1510811709,77,352,77,804,77,186250,83,75
1510812010,77,323,77,450,77,186537,83,75
1510812310,76,282,76,491,76,186703,83,75
1510812609,76,357,76,983,76,185717,83,75
1510812910,76,385,76,562,76,185192,83,75
1510813212,77,401,77,616,77,185014,83,75
1510813509,77,370,77,663,76,184144,83,75
1510813811,77,410,77,400,77,183527,83,75
1510814109,77,533,77,525,77,183628,83,75
1510814411,77,457,77,307,77,183487,83,75
1510814710,77,506,77,333,77,183276,83,75
1510815011,77,625,77,369,77,182869,83,75
1510815309,77,635,77,394,77,182245,83,75
1510815610,77,813,77,664,77,182240,83,75
1510815910,77,912,77,697,77,181839,83,75
1510816210,78,2093,78,433,78,182645,83,75
1510816510,78,690,78,671,78,182829,83,75
1510816809,78,1423,78,306,78,184566,83,75
1510817110,78,445,78,431,78,184659,83,75
1510817410,78,1225,78,394,78,184724,83,75
1510817710,78,1011,78,350,78,184220,83,75
1510818009,78,1019,78,585,78,184651,83,75
1510818309,79,307,79,330,79,183525,83,75
1510818612,79,983,79,569,79,183686,83,75
1510818909,79,1143,79,271,79,185430,83,75
1510819210,79,683,79,392,79,185872,83,75
1510819510,79,470,79,262,79,186195,83,75
1510819810,79,801,79,1442,79,186890,83,75
1510820111,79,346,79,1777,79,187074,83,75
1510820410,79,999,79,389,79,187765,83,75
1510820710,79,740,79,844,79,187811,83,75
1510821010,79,946,79,729,79,187727,83,75
1510821311,79,797,79,915,79,187835,83,75
1510821611,78,407,79,384,79,188670,83,75
1510821910,79,1049,79,609,79,188923,83,75
1510822210,79,836,79,425,79,189276,83,75
1510822510,79,253,79,1082,79,188865,83,75
1510822810,79,366,79,897,79,187321,83,75
1510823110,79,587,79,1314,79,187230,83,75
1510823410,79,800,79,554,79,187199,83,75
1510823710,79,492,79,145,79,187536,83,75
1510824011,79,496,79,489,79,188405,83,75
1510824311,79,687,79,508,79,188435,83,75
1510824610,79,1607,79,289,79,188858,83,75
1510824909,79,314,79,567,79,187251,83,75
1510825210,79,304,79,683,79,186887,83,75
1510825512,79,513,79,394,79,186586,83,75
1510825810,79,623,79,481,79,186368,83,75
1510826110,79,748,79,378,79,186537,83,75
1510826410,0,-1,0,-1,0,-1,0,0
1510826711,79,484,79,449,79,185282,83,75
1510827010,79,578,79,563,79,185282,83,75
1510827312,79,333,79,616,79,185317,83,75
1510827610,78,271,79,362,79,185232,83,75
1510827910,79,667,79,329,79,185229,83,75
1510828209,78,289,78,813,78,185915,83,75
1510828511,78,351,78,613,78,185331,83,75
1510828811,78,561,78,370,78,185199,83,75
1510829111,78,584,78,385,78,185339,83,75
1510829410,78,737,78,549,78,185128,83,75
1510829711,78,813,78,545,78,184752,83,75
1510830010,78,610,78,502,78,184298,83,75
1510830314,78,1214,78,278,78,184428,83,75
1510830610,78,900,78,387,78,184026,83,75
1510830911,78,1040,78,333,78,183677,83,75
1510831210,78,740,78,418,78,182998,83,75
1510831510,78,718,78,367,78,182918,83,75
1510831810,78,738,78,381,78,182800,83,75
1510832110,78,179,78,443,78,182849,83,75
1510832410,78,441,78,542,78,182829,83,75
1510832710,78,309,78,537,78,179526,83,75
1510833010,78,527,78,435,78,179403,83,75
1510833310,78,756,78,572,78,178229,83,75
1510833609,78,822,78,354,78,175044,83,75
1510833909,78,676,78,397,78,174378,83,75
1510834210,78,241,78,549,78,174305,83,75
1510834509,77,544,77,318,77,176513,83,75
1510834810,77,387,77,604,77,179964,83,75
1510835111,77,494,77,714,77,180224,83,75
1510835409,77,392,77,617,77,180105,83,75
1510835710,77,711,77,533,77,180037,83,75
1510836010,76,286,77,718,76,179949,83,75
1510836310,76,412,76,581,76,180223,83,75
1510836609,76,353,76,631,76,180506,83,75
1510836909,76,420,76,587,76,180658,83,75
1510837209,76,629,76,393,76,180774,83,75
1510837510,76,425,76,397,76,180843,83,75
1510837811,76,395,76,678,76,180246,83,75
1510838110,76,692,76,340,76,180276,83,75
1510838411,76,595,76,437,76,180352,83,75
1510838710,76,360,76,677,76,178412,83,75
1510839010,76,559,76,334,76,177435,83,75
1510839311,76,381,76,313,76,176681,83,75
1510839610,76,477,76,404,76,177134,83,75
1510839910,76,622,76,563,76,177722,83,75
1510840210,75,671,75,1018,75,179140,83,75
1510840512,75,869,75,1014,75,179287,83,75
1510840810,75,1012,75,818,75,178924,83,75
1510841109,76,272,76,500,76,179105,83,75
1510841410,76,645,76,775,76,179182,83,75
1510841710,76,464,76,639,76,179405,83,75
1510842012,76,661,76,341,76,179383,83,75
1510842311,76,348,76,474,76,180556,83,75
1510842610,76,503,76,1065,76,180727,83,75
1510842910,76,406,76,863,76,181308,83,75
1510843210,76,205,76,917,76,181941,83,75
1510843510,76,412,76,764,76,184902,83,75
1510843810,76,419,76,691,76,185390,83,75
1510844110,76,464,76,636,76,185640,83,75
1510844410,75,442,75,555,75,187222,82,75
1510844710,75,2647,75,1098,75,200038,82,74
1510845011,74,254,74,734,74,204531,82,74
1510845309,75,746,75,347,75,206003,82,74
1510845611,75,352,75,426,75,205915,81,74
1510845910,75,242,75,617,75,206026,81,74
1510846211,75,505,75,457,75,205668,81,74
1510846511,75,322,75,491,75,204477,80,74
1510846810,75,290,75,408,75,204104,80,74
1510847110,75,290,75,720,75,204811,80,74
1510847410,75,379,75,513,75,204497,80,74
1510847711,75,400,75,430,75,203725,80,74
1510848011,75,347,75,382,75,203434,80,74
1510848309,75,307,75,1239,75,203516,80,74
1510848609,75,277,75,602,75,203589,80,74
1510848910,75,378,75,820,75,203536,80,74
1510849209,75,481,75,889,75,203672,80,74
1510849511,75,414,75,699,75,203192,80,74
1510849810,75,436,75,665,75,202818,80,74
1510850110,75,338,75,876,75,202272,80,74
1510850410,75,446,75,630,75,200515,80,74
1510850710,75,1036,75,339,75,194214,80,74
1510851010,76,926,76,822,76,193897,80,74
1510851311,76,731,76,1278,76,193320,80,74
1510851610,76,483,76,448,76,193673,80,74
1510851910,76,274,76,360,76,194985,80,74
1510852210,76,327,76,453,76,194628,80,74
1510852510,75,741,75,797,75,194520,80,74
1510852810,75,631,75,554,75,194464,80,74
1510853110,76,363,76,733,76,194731,80,74
1510853412,76,460,76,473,76,194914,80,74
1510853710,75,328,75,779,75,195496,80,74
1510854011,76,749,76,955,76,195665,80,74
1510854310,76,539,76,495,76,195839,80,74
1510854610,76,519,76,346,76,195722,80,74
1510854910,76,777,76,342,76,195194,80,74
1510855211,76,524,76,618,76,195230,80,74
1510855510,76,343,76,513,76,194911,80,74
1510855811,75,1078,75,686,75,196666,80,74
1510856110,75,432,75,775,75,196561,80,74
1510856410,75,735,75,516,75,196405,80,74
1510856710,75,550,76,771,75,196419,80,74
1510857010,75,604,75,450,75,195702,80,74
1510857309,75,514,75,733,75,193033,80,74
1510857610,75,344,75,520,75,192240,80,74
1510857911,75,363,75,598,75,190957,80,74
1510858210,75,334,75,416,75,190213,80,74
1510858510,75,555,75,1038,75,189235,80,74
1510858811,75,371,75,938,75,189096,80,74
1510859111,75,444,75,427,75,189017,80,74
1510859409,75,452,75,354,75,188901,80,74
1510859711,75,441,75,437,75,188738,80,74
1510860010,75,376,75,444,75,188488,80,74
1510860310,75,315,75,808,75,188167,80,74
1510860610,75,340,75,865,75,188146,80,74
1510860910,74,434,75,533,74,188129,80,74
1510861210,74,571,74,1127,74,188374,80,74
1510861510,74,438,74,657,74,188112,80,74
1510861809,74,1175,74,418,74,188078,80,74
1510862109,74,710,74,546,74,188138,80,74
1510862410,74,699,74,607,74,188065,80,74
1510862710,75,416,75,707,75,188190,80,74
1510863010,75,446,75,422,75,189590,80,74
1510863310,76,953,76,511,75,189303,80,74
1510863610,76,843,76,613,76,189459,80,74
1510863911,76,381,76,641,76,189493,80,74
1510864210,75,442,76,451,76,189328,80,74
1510864510,75,319,75,456,75,189237,80,74
1510864810,75,220,75,579,75,189314,80,74
1510865110,75,368,75,569,75,189027,80,74
1510865410,75,345,75,522,75,188930,80,74
1510865711,75,336,75,566,75,188488,80,74
1510866009,75,333,75,684,75,187901,80,74
1510866310,75,531,75,549,75,187900,80,74
1510866610,75,532,75,630,75,188140,80,74
1510866910,75,436,75,226,75,187971,80,74
1510867210,75,492,75,486,75,187152,80,74
1510867512,75,562,75,388,75,187153,80,74
1510867811,75,344,75,679,75,187454,80,74
1510868110,75,694,75,459,75,186847,80,74
1510868410,75,406,75,1268,75,182006,80,74
1510868709,75,443,75,945,75,178680,80,74
1510869011,75,654,75,785,74,173805,80,74
1510869310,75,541,75,809,75,172270,80,74
1510869610,75,345,75,836,75,171064,80,74
1510869910,75,469,75,325,75,169998,80,74
1510870210,75,354,75,348,75,169317,80,74
1510870510,75,439,75,242,75,168744,80,74
1510870811,75,406,75,294,75,168869,80,74
1510871110,75,590,75,382,75,166665,80,74
1510871410,75,328,75,390,75,165888,80,74
1510871710,75,465,75,372,75,165940,80,74
1510872009,75,697,75,353,75,163087,80,74
1510872310,75,442,75,374,75,163002,80,74
1510872611,75,449,75,339,75,162348,80,74
1510872910,75,497,75,297,75,162404,80,74
1510873210,75,542,75,320,75,159371,80,74
1510873510,75,390,75,619,75,158416,80,74
1510873811,75,728,75,795,75,156046,80,74
1510874110,75,496,75,912,75,155150,80,74
1510874410,75,521,75,599,75,155586,80,74
1510874709,75,520,75,686,75,155465,80,74
1510875010,75,458,75,715,75,155102,80,74
1510875310,75,299,75,607,75,154019,80,74
1510875610,75,187,75,503,75,153497,80,74
1510875910,75,742,75,513,75,153328,80,74
1510876210,75,582,75,685,75,153821,80,74
1510876510,75,641,75,433,75,153592,80,74
1510876811,75,348,75,613,75,153297,80,74
1510877111,75,491,75,398,75,152653,80,74
1510877410,75,500,75,313,75,151998,80,74
1510877711,75,418,75,367,75,151864,80,74
1510878011,75,449,75,352,75,151574,80,74
1510878310,75,438,75,376,75,151408,80,74
1510878610,75,466,75,538,75,151232,80,74
1510878913,75,497,75,443,75,150574,80,74
1510879210,75,477,75,327,75,149027,80,74
1510879511,75,319,75,451,75,148575,80,74
1510879810,75,383,75,336,75,147978,80,74
1510880110,75,878,75,360,75,147633,80,74
1510880410,75,509,75,395,75,147295,80,74
1510880710,74,1444,74,2492,74,147066,80,74
1510881010,74,1035,74,379,74,150828,80,74
1510881311,74,1108,74,602,74,151272,80,74
1510881610,74,1143,74,584,74,150935,80,74
1510881911,74,553,74,1013,74,149756,80,74
1510882211,74,642,74,437,74,149690,80,74
1510882510,74,454,74,525,74,147570,80,74
1510882810,74,940,74,372,74,146330,80,74
1510883109,74,848,74,456,74,146002,80,74
1510883411,74,878,74,649,74,145804,80,74
1510883710,74,998,74,467,74,145659,80,74
1510884011,74,833,74,697,74,145581,80,74
1510884309,74,1215,74,596,74,144925,80,74
1510884611,73,895,73,559,73,146263,80,73
1510884910,72,921,73,319,72,149380,80,72
1510885209,72,2213,72,595,72,152638,80,72
1510885511,72,468,72,916,72,154678,80,72
1510885809,72,601,72,978,72,154941,80,72
1510886110,72,439,72,470,72,155514,80,72
1510886410,72,1777,72,465,72,156885,80,72
1510886709,72,1105,72,620,72,159990,80,71
1510887010,72,892,72,1095,72,161108,80,71
1510887310,72,867,72,496,72,162366,80,71
1510887610,71,1375,71,380,71,162127,80,71
1510887909,71,1042,71,398,71,162705,80,71
1510888210,71,358,72,369,71,163756,80,71
1510888511,72,734,72,367,72,163816,80,71
1510888810,71,761,71,577,71,164795,80,71
1510889110,71,1092,71,375,71,166414,80,71
1510889410,71,1060,71,410,71,167070,80,71
1510889710,71,542,71,412,71,167665,80,71
1510890009,71,759,71,438,71,168318,80,71
1510890311,0,-1,0,-1,0,-1,0,0
1510890610,70,517,70,778,70,175528,80,70
1510890910,70,1221,70,490,70,175956,80,70
1510891211,69,423,69,387,69,183225,80,69
1510891511,70,560,70,3580,70,185396,80,69
1510891809,70,707,70,4350,70,186777,80,69
1510892109,70,842,70,2139,70,188998,80,69
1510892410,69,606,69,1133,69,191034,80,69
1510892711,69,611,69,1489,69,196517,80,69
1510893010,69,546,69,1922,69,200997,80,69
1510893310,69,395,69,1036,69,202523,80,69
1510893610,69,519,69,840,69,202778,80,69
1510893911,69,411,69,763,69,202463,80,69
1510894210,70,562,70,668,70,202789,80,69
1510894511,70,462,70,1426,70,203898,80,69
1510894810,71,362,71,935,71,205160,80,69
1510895110,70,889,70,2357,70,206429,80,69
1510895409,70,290,70,2230,70,203525,80,69
1510895711,69,256,69,1813,69,206147,80,69
1510896010,69,341,69,1834,69,207236,80,69
1510896310,69,478,69,1770,69,207394,80,69
1510896611,69,553,69,1006,69,209567,80,69
1510896909,69,360,69,968,69,212942,80,68
1510897209,69,319,69,562,69,213753,80,68
1510897510,69,467,69,925,69,215890,80,68
1510897809,69,330,69,935,69,219177,80,68
1510898110,69,804,69,547,69,218498,80,68
1510898409,69,857,69,585,69,218964,80,68
1510898709,68,835,68,990,68,219606,80,68
1510899012,68,328,68,891,68,220515,80,68
1510899310,68,525,68,555,68,222019,80,68
1510899609,69,518,69,940,69,223253,80,68
1510899909,69,459,69,410,69,223545,80,68
1510900210,69,719,69,450,69,223891,80,68
1510900510,69,605,69,966,69,223952,80,68
1510900809,69,354,69,803,69,224952,80,68
1510901111,69,396,69,1094,69,225606,80,68
1510901412,69,357,70,890,69,226802,80,68
1510901710,70,348,70,628,70,227691,80,68
1510902010,69,271,69,1566,69,227792,80,68
1510902310,69,509,69,1042,69,226745,80,68
1510902611,69,441,69,1397,69,226342,80,68
1510902910,69,516,69,1213,69,226087,80,68
1510903210,69,485,69,1229,69,225586,80,68
1510903510,69,442,69,1243,69,225515,80,68
1510903810,68,532,69,576,69,226117,80,68
1510904110,68,774,68,1191,68,227503,80,68
1510904410,68,470,68,1435,68,226909,80,68
1510904710,68,568,68,842,68,228930,80,67
1510905010,68,390,68,767,68,228740,80,67
1510905309,68,355,68,533,68,227468,80,67
1510905610,68,422,68,720,68,227093,80,67
1510905910,68,566,68,586,68,227763,80,67
1510906211,69,450,69,524,69,227371,80,67
1510906510,69,434,69,703,69,227545,80,67
1510906810,69,521,69,1355,69,226931,80,67
1510907109,68,302,68,568,68,227674,80,67
1510907411,68,353,68,432,68,229356,80,67
1510907710,68,564,68,785,68,230314,80,67
1510908011,68,391,68,445,68,230860,80,67
1510908310,68,594,68,886,68,232083,80,67
1510908610,68,430,68,964,68,232321,80,67
1510908911,68,606,68,1532,68,232575,80,67
1510909210,67,561,68,1606,68,232457,80,67
1510909511,68,390,68,1021,68,233024,80,67
1510909810,67,513,67,965,67,232730,80,67
1510910110,67,321,67,1003,67,232716,80,67
1510910409,67,479,67,792,67,233122,79,67
1510910712,67,573,67,447,67,233797,79,67
1510911010,67,977,67,649,67,234186,79,67
1510911310,67,543,67,1160,67,234823,79,66
1510911610,66,855,66,855,66,236422,79,66
1510911910,67,576,67,869,67,238064,79,66
1510912210,67,995,67,941,67,238931,79,66
1510912511,67,331,67,1031,67,239303,79,66
1510912811,67,390,67,975,67,239298,79,66
1510913110,69,410,69,1119,69,247380,79,66
1510913409,69,693,69,1268,69,253419,79,66
1510913710,69,839,69,935,69,253740,79,66
1510914011,69,435,69,645,69,254430,79,66
1510914310,68,461,68,420,68,254892,79,66
1510914611,68,510,69,313,68,254427,79,66
1510914910,68,454,68,424,68,254563,79,66
1510915210,68,560,68,460,68,254845,79,66
1510915511,68,849,68,308,68,255446,79,66
1510915810,68,802,68,398,68,255457,79,66
1510916110,68,336,68,422,68,256386,79,66
1510916411,68,371,68,593,68,257681,79,66
1510916710,68,378,68,405,68,257978,79,66
1510917011,68,532,68,423,68,258325,78,66
1510917311,68,906,68,447,68,258513,78,66
1510917611,69,772,69,640,69,258425,78,66
1510917910,69,1038,69,592,69,258413,78,66
1510918210,69,874,69,475,69,259476,78,66
1510918510,68,364,68,776,68,260255,78,66
1510918810,68,216,68,437,68,260336,78,66
1510919110,68,563,68,882,68,261353,78,66
1510919410,68,338,68,893,68,261845,78,66
1510919710,68,468,68,980,68,261834,78,66
1510920011,68,419,68,540,68,261689,78,66
1510920310,0,-1,0,-1,0,-1,0,0
1510920610,67,627,67,600,67,262210,78,66
1510920910,66,389,66,907,66,261761,77,66
1510921211,67,404,67,853,67,261909,77,66
1510921510,67,609,67,720,67,262933,77,66
1510921810,66,499,66,578,66,263881,77,66
1510922109,66,501,67,855,67,265246,77,66
1510922410,67,589,67,606,67,268079,77,66
1510922711,67,674,67,330,67,267864,77,66
1510923011,67,797,67,544,67,267967,76,66
1510923310,68,582,68,968,68,270551,76,66
1510923610,67,688,67,418,67,271662,76,66
1510923910,68,557,68,328,68,271958,76,66
1510924210,67,421,67,521,67,272271,76,66
1510924510,68,723,68,520,68,272634,76,66
1510924810,68,608,68,365,68,273920,76,66
1510925109,68,332,68,1478,68,274820,76,66
1510925410,68,317,68,645,68,275303,76,66
1510925710,68,410,68,484,68,275991,76,66
1510926011,68,425,68,838,68,275446,76,66
1510926311,68,464,68,798,68,274937,76,66
1510926612,68,312,68,536,68,273742,76,66
1510926910,68,398,68,533,68,273795,76,66
